,Associated System,Cortical CI,Cortical Target,Target PC,Target WMD,Voxel
31320,Cingulo-opercular,2,79,0.0744001701105131,0.50765180436685664,4006
31321,Cingulo-opercular,0,97,0.0,-1.3101020161405488,4006
31322,Cingulo-opercular,1,137,0.57818140678424879,0.65203182320381414,4006
31323,Cingulo-opercular,5,190,0.60825641763009775,0.19527377910553176,4006
31324,Cingulo-opercular,5,200,0.64664126913810349,-1.4465103323449768,4006
31325,Cingulo-opercular,5,237,0.55113839516270013,-1.1501398232776907,4006
31326,Cingulo-opercular,6,265,0.53842160211233414,-0.84743208875185261,4006
31327,Cingulo-opercular,6,281,0.65631416902326123,1.2297847254201912,4006
31328,Cingulo-opercular,2,282,0.40646211799346021,-0.5222816459026649,4006
31329,Cingulo-opercular,9,290,0.80112484768202541,0.81540403512878579,4006
31330,Cingulo-opercular,4,304,0.57158352561112002,0.092048914807689036,4006
31331,Cingulo-opercular,6,342,0.45213797282786039,0.84543905980988743,4006
31332,Cingulo-opercular,4,396,0.61190185666607433,-0.43053697229685628,4006
31333,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,4007
31334,Cingulo-opercular,6,75,0.53787234053832389,1.4262232028806676,4007
31335,Cingulo-opercular,0,97,0.0,-1.3101020161405488,4007
31336,Cingulo-opercular,0,136,0.35062358010367811,0.66508309651542707,4007
31337,Cingulo-opercular,5,200,0.64664126913810349,-1.4465103323449768,4007
31338,Cingulo-opercular,3,235,0.24403885130656525,1.114848032391955,4007
31339,Cingulo-opercular,5,237,0.55113839516270013,-1.1501398232776907,4007
31340,Cingulo-opercular,6,281,0.65631416902326123,1.2297847254201912,4007
31341,Cingulo-opercular,5,322,0.59916948457000974,-1.3228672032050626,4007
31342,Cingulo-opercular,6,327,0.35079294309768805,0.73380643526600298,4007
31343,Cingulo-opercular,2,329,0.089238807832986378,0.28768575507824945,4007
31344,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,4008
31345,Cingulo-opercular,3,69,0.10846340387782673,0.47810441663241482,4008
31346,Cingulo-opercular,6,281,0.65631416902326123,1.2297847254201912,4008
31347,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,4009
31348,Cingulo-opercular,5,71,0.47782075188998052,0.010211221786255543,4009
31349,Cingulo-opercular,5,131,0.76476379187794463,0.15477992079309094,4009
31350,Cingulo-opercular,0,151,0.30856395882761012,0.83757821559928536,4009
31351,Cingulo-opercular,9,163,0.80853511489728169,0.58182182257905524,4009
31352,Cingulo-opercular,5,237,0.55113839516270013,-1.1501398232776907,4009
31353,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,4009
31354,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,4009
31355,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,4009
31356,Cingulo-opercular,6,281,0.65631416902326123,1.2297847254201912,4009
31357,Cingulo-opercular,2,332,0.07824092073446301,0.55240399948247654,4009
31358,Cingulo-opercular,0,151,0.30856395882761012,0.83757821559928536,4010
31359,Cingulo-opercular,7,234,0.51069603010227704,-0.10746410376180479,4010
31360,Cingulo-opercular,2,254,0.072823626419128679,-2.1474002525295868,4010
31361,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,4010
31362,Cingulo-opercular,6,281,0.65631416902326123,1.2297847254201912,4010
31363,Cingulo-opercular,2,178,0.26059784938967273,1.465512349988439,4011
31364,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,4011
31365,Cingulo-opercular,0,345,0.10102870739549308,-0.38339669606297533,4011
31366,Cingulo-opercular,0,395,0.0,-0.61369879359103829,4011
31367,Cingulo-opercular,0,46,0.3999937745716074,0.83757821559928536,4012
31368,Cingulo-opercular,4,311,0.60280427251977975,1.0283314794974234,4012
31369,Cingulo-opercular,7,334,0.29051907992581377,-2.8037540122193549,4012
31370,Cingulo-opercular,1,366,0.53232934901517703,-0.93503067400950168,4012
31371,Cingulo-opercular,3,23,0.16833669691597711,0.26958110107562927,4013
31372,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,4013
31373,Cingulo-opercular,4,311,0.60280427251977975,1.0283314794974234,4013
31374,Cingulo-opercular,2,332,0.07824092073446301,0.55240399948247654,4013
31375,Cingulo-opercular,7,334,0.29051907992581377,-2.8037540122193549,4013
31376,Cingulo-opercular,6,75,0.53787234053832389,1.4262232028806676,4014
31377,Cingulo-opercular,1,123,0.6610697169328682,-0.25908408178212639,4014
31378,Cingulo-opercular,3,124,0.085773135214656668,0.0018503849556592974,4014
31379,Cingulo-opercular,6,129,0.45734640391675729,1.1901837007078369,4014
31380,Cingulo-opercular,2,203,0.39082575300842493,-0.65528267951482644,4014
31381,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,4014
31382,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,4014
31383,Cingulo-opercular,5,313,0.75232211799870763,-0.3743646629272312,4014
31384,Cingulo-opercular,7,334,0.29051907992581377,-2.8037540122193549,4014
31385,Cingulo-opercular,0,345,0.10102870739549308,-0.38339669606297533,4014
31386,Cingulo-opercular,1,13,0.47109120006698157,-1.2089281512978631,4015
31387,Cingulo-opercular,1,17,0.45395894407610121,-0.7590326661608745,4015
31388,Cingulo-opercular,4,24,0.64570903711759819,0.088096585782139566,4015
31389,Cingulo-opercular,6,75,0.53787234053832389,1.4262232028806676,4015
31390,Cingulo-opercular,0,97,0.0,-1.3101020161405488,4015
31391,Cingulo-opercular,6,110,0.64466504538830316,-0.43880643896790961,4015
31392,Cingulo-opercular,6,205,0.56947143387367027,0.19732720098384918,4015
31393,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,4015
31394,Cingulo-opercular,7,334,0.29051907992581377,-2.8037540122193549,4015
31395,Cingulo-opercular,0,345,0.10102870739549308,-0.38339669606297533,4015
31396,Cingulo-opercular,2,394,0.22703419064690966,0.34111911978914389,4015
31397,Cingulo-opercular,1,17,0.45395894407610121,-0.7590326661608745,4016
31398,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,4016
31399,Cingulo-opercular,5,82,0.54723929118715053,-0.66424928760823398,4016
31400,Cingulo-opercular,8,193,0.66693752999934619,0.68442950929399571,4016
31401,Cingulo-opercular,6,205,0.56947143387367027,0.19732720098384918,4016
31402,Cingulo-opercular,4,222,0.76767104822704668,0.51773427502240421,4016
31403,Cingulo-opercular,4,231,0.30336258148008877,0.81239009599823375,4016
31404,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,4016
31405,Cingulo-opercular,6,265,0.53842160211233414,-0.84743208875185261,4016
31406,Cingulo-opercular,9,290,0.80112484768202541,0.81540403512878579,4016
31407,Cingulo-opercular,3,340,0.1176274352514509,0.60546193671196724,4016
31408,Cingulo-opercular,2,394,0.22703419064690966,0.34111911978914389,4016
31409,Cingulo-opercular,1,35,0.57989520356025726,0.80205496365321594,4017
31410,Cingulo-opercular,3,69,0.10846340387782673,0.47810441663241482,4017
31411,Cingulo-opercular,0,86,0.66012699926532781,0.21541774021440083,4017
31412,Cingulo-opercular,2,125,0.52590223748595966,-0.25366965615412634,4017
31413,Cingulo-opercular,4,222,0.76767104822704668,0.51773427502240421,4017
31414,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,4017
31415,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,4017
31416,Cingulo-opercular,6,265,0.53842160211233414,-0.84743208875185261,4017
31417,Cingulo-opercular,9,290,0.80112484768202541,0.81540403512878579,4017
31418,Cingulo-opercular,3,340,0.1176274352514509,0.60546193671196724,4017
31419,Cingulo-opercular,2,394,0.22703419064690966,0.34111911978914389,4017
31420,Cingulo-opercular,1,35,0.57989520356025726,0.80205496365321594,4018
31421,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,4018
31422,Cingulo-opercular,3,69,0.10846340387782673,0.47810441663241482,4018
31423,Cingulo-opercular,1,96,0.62935792083493824,0.99112465965479768,4018
31424,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,4018
31425,Cingulo-opercular,9,290,0.80112484768202541,0.81540403512878579,4018
31426,Cingulo-opercular,3,321,0.13455292314537404,0.96437585452672825,4018
31427,Cingulo-opercular,2,332,0.07824092073446301,0.55240399948247654,4018
31428,Cingulo-opercular,3,340,0.1176274352514509,0.60546193671196724,4018
31429,Cingulo-opercular,6,342,0.45213797282786039,0.84543905980988743,4018
31430,Cingulo-opercular,2,394,0.22703419064690966,0.34111911978914389,4018
31431,Cingulo-opercular,2,79,0.0744001701105131,0.50765180436685664,4019
31432,Cingulo-opercular,1,96,0.62935792083493824,0.99112465965479768,4019
31433,Cingulo-opercular,0,151,0.30856395882761012,0.83757821559928536,4019
31434,Cingulo-opercular,5,190,0.60825641763009775,0.19527377910553176,4019
31435,Cingulo-opercular,2,203,0.39082575300842493,-0.65528267951482644,4019
31436,Cingulo-opercular,4,222,0.76767104822704668,0.51773427502240421,4019
31437,Cingulo-opercular,4,231,0.30336258148008877,0.81239009599823375,4019
31438,Cingulo-opercular,7,234,0.51069603010227704,-0.10746410376180479,4019
31439,Cingulo-opercular,6,236,0.609269641494537,-0.77162878187217354,4019
31440,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,4019
31441,Cingulo-opercular,1,287,0.49240285649763882,0.598953123642607,4019
31442,Cingulo-opercular,9,290,0.80112484768202541,0.81540403512878579,4019
31443,Cingulo-opercular,3,321,0.13455292314537404,0.96437585452672825,4019
31444,Cingulo-opercular,7,334,0.29051907992581377,-2.8037540122193549,4019
31445,Cingulo-opercular,3,340,0.1176274352514509,0.60546193671196724,4019
31446,Cingulo-opercular,1,386,0.49426192022151266,1.3313020234099979,4019
31447,Cingulo-opercular,2,28,0.49160313440236431,0.31343470162763082,4020
31448,Cingulo-opercular,2,42,0.056391793237723156,0.45056115913062272,4020
31449,Cingulo-opercular,4,77,0.64828467228625275,1.2946336326911791,4020
31450,Cingulo-opercular,2,79,0.0744001701105131,0.50765180436685664,4020
31451,Cingulo-opercular,0,97,0.0,-1.3101020161405488,4020
31452,Cingulo-opercular,2,143,0.18546470810790511,-0.70211165310101442,4020
31453,Cingulo-opercular,5,200,0.64664126913810349,-1.4465103323449768,4020
31454,Cingulo-opercular,2,203,0.39082575300842493,-0.65528267951482644,4020
31455,Cingulo-opercular,4,222,0.76767104822704668,0.51773427502240421,4020
31456,Cingulo-opercular,6,236,0.609269641494537,-0.77162878187217354,4020
31457,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,4020
31458,Cingulo-opercular,2,254,0.072823626419128679,-2.1474002525295868,4020
31459,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,4020
31460,Cingulo-opercular,2,298,0.29960741203588437,-0.51992336597905064,4020
31461,Cingulo-opercular,7,334,0.29051907992581377,-2.8037540122193549,4020
31462,Cingulo-opercular,0,361,0.0,-1.0658219964781741,4020
31463,Cingulo-opercular,2,28,0.49160313440236431,0.31343470162763082,4021
31464,Cingulo-opercular,0,33,0.64088628950180804,-0.38854429301694093,4021
31465,Cingulo-opercular,4,77,0.64828467228625275,1.2946336326911791,4021
